transaction_id,timestamp,amount,currency,sender_acc,receiver_acc
6c13474e,2026-05-01 21:51,24649.61,EUR,ACC_5674,ACC_9735
b70446e9,2026-05-01 21:51,6820.58,EUR,ACC_7893,ACC_9230
6354e413,2026-05-01 21:51,47898.20,EUR,ACC_6011,ACC_6554
9299f04d,2026-05-01 21:51,25835.80,EUR,ACC_3969,ACC_2943
3caa65de,2026-05-01 21:51,3104.86,RUB,ACC_3864,ACC_1116
4233f7f6,2026-05-01 21:51,28591.06,USD,ACC_5874,ACC_7448
a6aa9e10,2026-05-01 21:51,35474.48,EUR,ACC_5827,ACC_8614
67d72e0e,2026-05-01 21:51,8034.86,USD,ACC_2038,ACC_4255
0a01bce0,2026-05-01 21:51,37157.79,EUR,ACC_8444,ACC_3385
77fefcf2,2026-05-01 21:51,21005.63,USD,ACC_2006,ACC_9959
1005e7e4,2026-05-01 21:51,17569.94,EUR,ACC_3659,ACC_1697
df3ab62d,2026-05-01 21:51,35776.67,USD,ACC_4049,ACC_7882
9ec17795,2026-05-01 21:51,2311.62,USD,ACC_9611,ACC_2877
308e07a5,2026-05-01 21:51,37117.27,RUB,ACC_9496,ACC_3830
c8a5dd09,2026-05-01 21:51,22301.81,USD,ACC_6955,ACC_1920
3f11262b,2026-05-01 21:51,37110.53,USD,ACC_8922,ACC_3456
7f40a143,2026-05-01 21:51,3521.89,RUB,ACC_6517,ACC_2203
98297ace,2026-05-01 21:51,20001.75,USD,ACC_6601,ACC_6186
aa189274,2026-05-01 21:51,12178.12,USD,ACC_6218,ACC_7700
9c58a5ae,2026-05-01 21:51,46502.78,EUR,ACC_8942,ACC_3412
965782af,2026-05-01 21:51,7055.90,RUB,ACC_8349,ACC_4998
99da40f0,2026-05-01 21:51,6876.60,USD,ACC_5970,ACC_2163
f4ec375e,2026-05-01 21:51,46919.65,RUB,ACC_8002,ACC_9123
1a22495d,2026-05-01 21:51,5707.90,USD,ACC_8574,ACC_6127
11b1bf01,2026-05-01 21:51,8097.91,USD,ACC_4772,ACC_3928
6eb6966c,2026-05-01 21:51,18300.57,EUR,ACC_3436,ACC_1249
b9bb3264,2026-05-01 21:51,40984.57,USD,ACC_4147,ACC_1746
8915c76d,2026-05-01 21:51,37985.37,RUB,ACC_3408,ACC_4577
9c10b4a8,2026-05-01 21:51,1215.68,USD,ACC_5148,ACC_6762
12a1b0f1,2026-05-01 21:51,44827.72,USD,ACC_5408,ACC_3698
906be448,2026-05-01 21:51,33124.07,RUB,ACC_4395,ACC_6975
0255d7e7,2026-05-01 21:51,25411.23,USD,ACC_6049,ACC_6669
38355536,2026-05-01 21:51,21453.80,RUB,ACC_7896,ACC_9637
5b277f02,2026-05-01 21:51,43435.63,RUB,ACC_8360,ACC_8042
3f887a32,2026-05-01 21:51,1023.48,EUR,ACC_1822,ACC_2299
cb746d55,2026-05-01 21:51,34613.74,RUB,ACC_8589,ACC_6292
9f99bed5,2026-05-01 21:51,17818.27,EUR,ACC_6544,ACC_3278
b713b6df,2026-05-01 21:51,536.66,RUB,ACC_8897,ACC_7345
06889c90,2026-05-01 21:51,23550.32,RUB,ACC_5446,ACC_8856
793b4992,2026-05-01 21:51,6592.86,EUR,ACC_8187,ACC_1632
232f27eb,2026-05-01 21:51,46349.99,EUR,ACC_8030,ACC_6783
60a8d625,2026-05-01 21:51,20279.21,USD,ACC_6036,ACC_2688
0c67cb4e,2026-05-01 21:51,1592.14,USD,ACC_7052,ACC_7330
447a3121,2026-05-01 21:51,35953.17,RUB,ACC_4101,ACC_7828
1b73c34a,2026-05-01 21:51,28531.11,EUR,ACC_2155,ACC_6273
c967e47f,2026-05-01 21:51,22285.00,EUR,ACC_6026,ACC_5279
a5dcd861,2026-05-01 21:51,30334.36,RUB,ACC_4691,ACC_7610
7df0340f,2026-05-01 21:51,24499.42,EUR,ACC_6286,ACC_3700
f38c20f1,2026-05-01 21:51,826.32,EUR,ACC_6360,ACC_2159
58d619d9,2026-05-01 21:51,44102.10,EUR,ACC_4386,ACC_3314
76dd4742,2026-05-01 21:51,39094.52,USD,ACC_1177,ACC_3815
4646bcdd,2026-05-01 21:51,33160.97,EUR,ACC_1172,ACC_3653
ab6d00e9,2026-05-01 21:51,25029.60,EUR,ACC_6072,ACC_8140
f9499bff,2026-05-01 21:51,5515.97,RUB,ACC_1810,ACC_9105
696b8866,2026-05-01 21:51,8414.37,EUR,ACC_1812,ACC_2607
45aa5b00,2026-05-01 21:51,2280.00,USD,ACC_4813,ACC_4856
3334798a,2026-05-01 21:51,36968.65,EUR,ACC_2882,ACC_7393
e380bf14,2026-05-01 21:51,24392.84,EUR,ACC_6962,ACC_4740
18ecfe3c,2026-05-01 21:51,8775.88,USD,ACC_8657,ACC_5899
42ad8c37,2026-05-01 21:51,9754.51,RUB,ACC_6954,ACC_5777
c5a59e63,2026-05-01 21:51,26676.10,RUB,ACC_2213,ACC_6466
f1437e71,2026-05-01 21:51,12591.50,RUB,ACC_7671,ACC_9149
ed8d3626,2026-05-01 21:51,39440.64,USD,ACC_7423,ACC_4522
a8f5bd54,2026-05-01 21:51,25806.29,EUR,ACC_1987,ACC_8552
8fde9a8a,2026-05-01 21:51,18787.51,EUR,ACC_4920,ACC_9118
46a5466f,2026-05-01 21:51,17120.68,EUR,ACC_4050,ACC_4825
0ac9e7be,2026-05-01 21:51,32982.82,EUR,ACC_1376,ACC_1157
0dfce3e2,2026-05-01 21:51,13442.18,RUB,ACC_6544,ACC_9362
3ee19b80,2026-05-01 21:51,44077.53,EUR,ACC_7725,ACC_4631
b6bbc682,2026-05-01 21:51,40263.70,RUB,ACC_4317,ACC_3713
2798e3bb,2026-05-01 21:51,42728.54,RUB,ACC_1846,ACC_7994
e21ccf33,2026-05-01 21:51,31853.96,USD,ACC_9964,ACC_7670
f988b02f,2026-05-01 21:51,39176.26,EUR,ACC_4838,ACC_2301
8ca9fd12,2026-05-01 21:51,41501.15,USD,ACC_8607,ACC_4084
bc9db3f9,2026-05-01 21:51,689.69,EUR,ACC_6103,ACC_5732
16bc97a8,2026-05-01 21:51,26069.59,USD,ACC_7748,ACC_5316
c97454e7,2026-05-01 21:51,41932.71,USD,ACC_4763,ACC_5034
1cefa1af,2026-05-01 21:51,42957.20,RUB,ACC_1715,ACC_8304
7d4adc78,2026-05-01 21:51,18952.01,RUB,ACC_8451,ACC_2460
2cd57d43,2026-05-01 21:51,47206.80,EUR,ACC_1278,ACC_4345
97bcc949,2026-05-01 21:51,35759.69,RUB,ACC_1838,ACC_1834
1839e48b,2026-05-01 21:51,10761.20,RUB,ACC_6976,ACC_4432
85c58118,2026-05-01 21:51,23702.36,EUR,ACC_9255,ACC_5085
7bb3c7ac,2026-05-01 21:51,9886.21,USD,ACC_7197,ACC_4768
11f62b45,2026-05-01 21:51,4692.76,RUB,ACC_6060,ACC_8300
1e255a42,2026-05-01 21:51,23953.15,EUR,ACC_8905,ACC_2984
4d706038,2026-05-01 21:51,2449.07,USD,ACC_5633,ACC_8685
db74e5fc,2026-05-01 21:51,15361.95,USD,ACC_9012,ACC_8218
e1068320,2026-05-01 21:51,36839.44,EUR,ACC_7064,ACC_6657
0e22c4cc,2026-05-01 21:51,45650.62,USD,ACC_2965,ACC_3786
2230da28,2026-05-01 21:51,6387.39,EUR,ACC_2316,ACC_8999
62b3ccac,2026-05-01 21:51,11222.90,USD,ACC_3615,ACC_9344
32f43d7f,2026-05-01 21:51,11113.90,EUR,ACC_2716,ACC_2797
c6ec3bfa,2026-05-01 21:51,11070.05,RUB,ACC_1875,ACC_3748
134937f1,2026-05-01 21:51,22199.78,EUR,ACC_2797,ACC_2837
4d2878f1,2026-05-01 21:51,19576.48,EUR,ACC_4865,ACC_7037
10ce2ac6,2026-05-01 21:51,42443.71,RUB,ACC_1061,ACC_9397
8e1410c8,2026-05-01 21:51,13599.51,EUR,ACC_4881,ACC_1381
b271f817,2026-05-01 21:51,32755.48,USD,ACC_6032,ACC_7375
bb947d05,2026-05-01 21:51,14923.70,USD,ACC_4015,ACC_2496
e4e66ce3,2026-05-01 21:51,45672.14,RUB,ACC_6328,ACC_2348
7a8915d4,2026-05-01 21:51,36276.98,EUR,ACC_6939,ACC_1807
ae84f14c,2026-05-01 21:51,29918.69,RUB,ACC_4581,ACC_2374
fc8b879a,2026-05-01 21:51,43633.55,EUR,ACC_4687,ACC_8577
4c5fef60,2026-05-01 21:51,41644.41,USD,ACC_1269,ACC_5275
35417061,2026-05-01 21:51,31763.25,USD,ACC_2856,ACC_2878
4c953a2c,2026-05-01 21:51,12464.59,EUR,ACC_9163,ACC_6538
948cedb2,2026-05-01 21:51,1056.38,USD,ACC_8462,ACC_6004
6004d2bb,2026-05-01 21:51,11733.06,USD,ACC_5888,ACC_6110
0478d4f3,2026-05-01 21:51,46251.30,USD,ACC_9896,ACC_1374
b5afb53f,2026-05-01 21:51,15596.46,EUR,ACC_2298,ACC_4480
823b4e37,2026-05-01 21:51,42664.10,RUB,ACC_7639,ACC_2260
a3f09c8d,2026-05-01 21:51,15672.69,RUB,ACC_2197,ACC_7257
255db167,2026-05-01 21:51,33856.19,USD,ACC_9576,ACC_3143
45b6655c,2026-05-01 21:51,14394.51,RUB,ACC_7372,ACC_9809
12e9081f,2026-05-01 21:51,11223.49,RUB,ACC_7396,ACC_8569
6d9e51ca,2026-05-01 21:51,48895.26,EUR,ACC_2502,ACC_2093
cee853a6,2026-05-01 21:51,37339.70,USD,ACC_4460,ACC_9242
f87ac9d2,2026-05-01 21:51,1640.14,RUB,ACC_1286,ACC_3428
d6fa6338,2026-05-01 21:51,4461.39,USD,ACC_5649,ACC_6468
c8aa4cff,2026-05-01 21:51,10743.79,RUB,ACC_3961,ACC_7391
3729f8bf,2026-05-01 21:51,6414.77,USD,ACC_1862,ACC_4713
d0ddcbe3,2026-05-01 21:51,27508.06,RUB,ACC_9622,ACC_8828
6027fad7,2026-05-01 21:51,29411.73,RUB,ACC_1823,ACC_2032
1d3a84eb,2026-05-01 21:51,353.89,EUR,ACC_3913,ACC_6906
bf467b97,2026-05-01 21:51,166.66,USD,ACC_6505,ACC_4455
30cd87bc,2026-05-01 21:51,44111.86,EUR,ACC_6932,ACC_8204
01dc6719,2026-05-01 21:51,6164.83,USD,ACC_8491,ACC_7595
9ac2567b,2026-05-01 21:51,23338.46,RUB,ACC_9943,ACC_8963
25982341,2026-05-01 21:51,46685.56,EUR,ACC_9427,ACC_2368
b0375a39,2026-05-01 21:51,34906.72,RUB,ACC_5233,ACC_1246
066fed89,2026-05-01 21:51,35621.66,EUR,ACC_4443,ACC_3401
7d6986d8,2026-05-01 21:51,10795.42,EUR,ACC_2291,ACC_1884
4523f77d,2026-05-01 21:51,12292.93,RUB,ACC_1863,ACC_4944
7dcd1b72,2026-05-01 21:51,23211.82,RUB,ACC_5091,ACC_3811
e42db252,2026-05-01 21:51,22896.00,USD,ACC_4648,ACC_7056
35f2ceb4,2026-05-01 21:51,23332.83,EUR,ACC_4258,ACC_4562
d33620b3,2026-05-01 21:51,45055.71,RUB,ACC_3519,ACC_4326
4392ff9c,2026-05-01 21:51,24791.06,EUR,ACC_2615,ACC_2583
cfe09de9,2026-05-01 21:51,12324.96,USD,ACC_6638,ACC_9915
6602c173,2026-05-01 21:51,34995.30,EUR,ACC_4758,ACC_3871
2a809396,2026-05-01 21:51,1773.15,USD,ACC_7955,ACC_2468
b17d6d04,2026-05-01 21:51,34735.31,USD,ACC_4342,ACC_2531
c82e965c,2026-05-01 21:51,9388.72,EUR,ACC_3799,ACC_8940
87f24bc8,2026-05-01 21:51,24589.86,RUB,ACC_3484,ACC_1935
9b93ff55,2026-05-01 21:51,5711.91,USD,ACC_9612,ACC_5648
f2ff715c,2026-05-01 21:51,1212.13,EUR,ACC_1773,ACC_4175
9012a95d,2026-05-01 21:51,32323.19,USD,ACC_3291,ACC_9047
1f57faea,2026-05-01 21:51,1675.66,USD,ACC_1906,ACC_8176
51b400d3,2026-05-01 21:51,26333.49,USD,ACC_1089,ACC_8432
39b453a6,2026-05-01 21:51,18290.89,USD,ACC_6915,ACC_7626
75354fc8,2026-05-01 21:51,28348.87,EUR,ACC_2734,ACC_8869
f9c2942e,2026-05-01 21:51,43056.23,EUR,ACC_7551,ACC_5747
9b2e0dc9,2026-05-01 21:51,40262.81,USD,ACC_2023,ACC_7841
f5d29c09,2026-05-01 21:51,12647.04,EUR,ACC_3070,ACC_8280
1476d5a6,2026-05-01 21:51,46454.03,USD,ACC_2854,ACC_8378
d6d0eb94,2026-05-01 21:51,46646.25,USD,ACC_8457,ACC_3128
40d6f8fb,2026-05-01 21:51,26932.99,USD,ACC_6357,ACC_8845
beefd5cd,2026-05-01 21:51,45210.76,EUR,ACC_3687,ACC_2720
0df26354,2026-05-01 21:51,19987.25,RUB,ACC_4505,ACC_2225
06413ea5,2026-05-01 21:51,40714.13,USD,ACC_3601,ACC_5549
fc31c971,2026-05-01 21:51,36412.24,RUB,ACC_4314,ACC_6603
b96858f4,2026-05-01 21:51,12010.77,RUB,ACC_5606,ACC_6158
d5edf5a2,2026-05-01 21:51,42275.88,USD,ACC_9056,ACC_4877
52c94e79,2026-05-01 21:51,8645.76,EUR,ACC_3813,ACC_6909
df1610bf,2026-05-01 21:51,43968.06,RUB,ACC_6736,ACC_6708
3cf80a14,2026-05-01 21:51,31910.45,EUR,ACC_8707,ACC_7600
76ea7c34,2026-05-01 21:51,20942.37,RUB,ACC_4125,ACC_8441
9cc9b304,2026-05-01 21:51,15059.71,EUR,ACC_3475,ACC_7629
b5fa78a5,2026-05-01 21:51,36097.95,EUR,ACC_8600,ACC_2851
83039fd6,2026-05-01 21:51,27014.37,EUR,ACC_6709,ACC_9375
dd0d6a61,2026-05-01 21:51,19509.27,USD,ACC_3557,ACC_1035
8560209a,2026-05-01 21:51,23129.97,RUB,ACC_9877,ACC_8908
676e483f,2026-05-01 21:51,26637.96,RUB,ACC_7828,ACC_5053
f5ead8e0,2026-05-01 21:51,15845.01,EUR,ACC_7374,ACC_9666
1ef76800,2026-05-01 21:51,35888.80,RUB,ACC_1107,ACC_8233
328a3928,2026-05-01 21:51,41203.30,EUR,ACC_3428,ACC_1992
0ae4b554,2026-05-01 21:51,46661.37,EUR,ACC_1611,ACC_3637
f6d802b2,2026-05-01 21:51,20980.63,RUB,ACC_9052,ACC_8749
3b94ef44,2026-05-01 21:51,47167.66,USD,ACC_1710,ACC_4673
c8ca27a1,2026-05-01 21:51,852.41,USD,ACC_5289,ACC_4536
6388b0ad,2026-05-01 21:51,49556.31,USD,ACC_2647,ACC_6947
8f76aa77,2026-05-01 21:51,13306.48,USD,ACC_4523,ACC_1853
a160e7c5,2026-05-01 21:51,74.86,RUB,ACC_9196,ACC_4580
addddc5a,2026-05-01 21:51,7685.09,USD,ACC_2563,ACC_5251
78ad8ae7,2026-05-01 21:51,32683.91,USD,ACC_1264,ACC_3451
d12906a5,2026-05-01 21:51,5822.56,EUR,ACC_1382,ACC_9378
ceec1894,2026-05-01 21:51,1591.96,EUR,ACC_9184,ACC_2477
af945e44,2026-05-01 21:51,29613.73,RUB,ACC_4993,ACC_9878
283945e3,2026-05-01 21:51,36375.12,EUR,ACC_6680,ACC_2855
d63dbeb6,2026-05-01 21:51,42190.69,EUR,ACC_3113,ACC_3463
e5649a8a,2026-05-01 21:51,49079.95,RUB,ACC_2489,ACC_5795
edcc927c,2026-05-01 21:51,45164.66,EUR,ACC_2404,ACC_1817
dab380d8,2026-05-01 21:51,13943.49,RUB,ACC_8347,ACC_5886
6d6a7be8,2026-05-01 21:51,39751.20,USD,ACC_3359,ACC_4505
216bf9c9,2026-05-01 21:51,23118.30,RUB,ACC_4141,ACC_3570
faef699f,2026-05-01 21:51,43480.04,RUB,ACC_8649,ACC_5078
247a6ad3,2026-05-01 21:51,43698.65,USD,ACC_7088,ACC_7223
e442093f,2026-05-01 21:51,45107.57,RUB,ACC_5343,ACC_9535
1ddc8282,2026-05-01 21:51,23172.56,USD,ACC_3242,ACC_2198
d94a92f0,2026-05-01 21:51,45239.28,USD,ACC_4309,ACC_4735
641873a4,2026-05-01 21:51,34759.40,EUR,ACC_2911,ACC_3441
1b041701,2026-05-01 21:51,25385.76,RUB,ACC_4157,ACC_3117
d7b999ff,2026-05-01 21:51,21721.09,USD,ACC_4195,ACC_6818
3b564d52,2026-05-01 21:51,27937.24,EUR,ACC_2503,ACC_8196
cc91789e,2026-05-01 21:51,4765.70,RUB,ACC_7607,ACC_7598
2594e98c,2026-05-01 21:51,44348.25,EUR,ACC_9024,ACC_3262
2ed72752,2026-05-01 21:51,25200.74,EUR,ACC_9211,ACC_4738
7f7abb8d,2026-05-01 21:51,9656.10,EUR,ACC_2558,ACC_4402
49c9d2e6,2026-05-01 21:51,44685.85,USD,ACC_8750,ACC_3654
706d5808,2026-05-01 21:51,866.13,EUR,ACC_6368,ACC_9354
d1a5887b,2026-05-01 21:51,28125.95,EUR,ACC_3471,ACC_6822
2e9e53bd,2026-05-01 21:51,7646.63,USD,ACC_9367,ACC_3949
7839ba96,2026-05-01 21:51,37080.43,USD,ACC_1137,ACC_5319
7aa7f992,2026-05-01 21:51,1501.15,EUR,ACC_2351,ACC_7802
458065fe,2026-05-01 21:51,43812.63,RUB,ACC_2486,ACC_4564
0820551a,2026-05-01 21:51,26262.19,USD,ACC_4519,ACC_9261
fa8d6c4b,2026-05-01 21:51,40432.43,EUR,ACC_2270,ACC_7404
293de6c1,2026-05-01 21:51,27032.66,RUB,ACC_9182,ACC_6104
d1939b8d,2026-05-01 21:51,25173.22,EUR,ACC_5084,ACC_1555
f68e7e64,2026-05-01 21:51,22814.31,EUR,ACC_1611,ACC_7806
84195ee9,2026-05-01 21:51,37593.12,USD,ACC_3819,ACC_9158
f575e765,2026-05-01 21:51,41521.52,USD,ACC_8819,ACC_1889
719e9b26,2026-05-01 21:51,40806.55,EUR,ACC_4133,ACC_5315
9ab30faf,2026-05-01 21:51,8180.93,USD,ACC_9703,ACC_8151
bf1bb69a,2026-05-01 21:51,17583.61,RUB,ACC_6341,ACC_1176
78edf203,2026-05-01 21:51,30001.65,EUR,ACC_7841,ACC_5878
ecfd0c7b,2026-05-01 21:51,9196.01,EUR,ACC_5954,ACC_1684
b0803595,2026-05-01 21:51,13266.24,EUR,ACC_8878,ACC_3177
89c38882,2026-05-01 21:51,883.49,RUB,ACC_7408,ACC_1757
55e2687e,2026-05-01 21:51,22922.69,EUR,ACC_4210,ACC_9609
02fdd2ac,2026-05-01 21:51,1654.45,USD,ACC_5823,ACC_3989
7c9c714f,2026-05-01 21:51,36321.83,RUB,ACC_5415,ACC_2414
f7d55389,2026-05-01 21:51,17512.74,USD,ACC_1094,ACC_5787
482dd5bb,2026-05-01 21:51,15972.62,RUB,ACC_1048,ACC_7143
823c5d0e,2026-05-01 21:51,46865.60,USD,ACC_5448,ACC_5002
ac2d1cf2,2026-05-01 21:51,45896.30,EUR,ACC_3918,ACC_3767
04ba0c94,2026-05-01 21:51,22837.91,EUR,ACC_5930,ACC_4496
627881bf,2026-05-01 21:51,36876.77,EUR,ACC_7600,ACC_3201
4a26e69e,2026-05-01 21:51,42618.32,EUR,ACC_8163,ACC_4212
52c045a7,2026-05-01 21:51,47253.47,USD,ACC_3389,ACC_5851
bd19f9f2,2026-05-01 21:51,25771.23,RUB,ACC_9412,ACC_3881
9c6735a0,2026-05-01 21:51,22799.06,RUB,ACC_3117,ACC_8995
69394e99,2026-05-01 21:51,7344.69,EUR,ACC_3075,ACC_3404
5a08e493,2026-05-01 21:51,45497.44,RUB,ACC_2819,ACC_3503
8bbdc551,2026-05-01 21:51,231.39,USD,ACC_1394,ACC_3406
9af7760d,2026-05-01 21:51,2536.45,USD,ACC_4856,ACC_9433
590f7cf3,2026-05-01 21:51,12260.05,USD,ACC_6673,ACC_2216
b34e053b,2026-05-01 21:51,39767.61,USD,ACC_8249,ACC_4527
f4419292,2026-05-01 21:51,46733.88,USD,ACC_8036,ACC_1539
1bef97ec,2026-05-01 21:51,23311.85,EUR,ACC_3003,ACC_5648
8c2b66ed,2026-05-01 21:51,9287.50,USD,ACC_5789,ACC_3800
c9f056f9,2026-05-01 21:51,43188.51,EUR,ACC_5866,ACC_2447
74558976,2026-05-01 21:51,526.85,EUR,ACC_5209,ACC_8281
a57a7b43,2026-05-01 21:51,45649.69,USD,ACC_6134,ACC_1383
318c4906,2026-05-01 21:51,22078.12,EUR,ACC_2421,ACC_5073
7385c03f,2026-05-01 21:51,36796.08,EUR,ACC_7291,ACC_1285
abf600ff,2026-05-01 21:51,1163.06,RUB,ACC_4920,ACC_7675
e5c729cc,2026-05-01 21:51,26279.47,USD,ACC_6990,ACC_1577
d862f797,2026-05-01 21:51,3006.95,USD,ACC_6894,ACC_8639
293b677e,2026-05-01 21:51,12565.20,RUB,ACC_5479,ACC_6298
c384fc2b,2026-05-01 21:51,39865.21,RUB,ACC_8788,ACC_5043
7efa1f1c,2026-05-01 21:51,6781.78,RUB,ACC_6192,ACC_2391
000c91c5,2026-05-01 21:51,44400.93,EUR,ACC_9984,ACC_4600
760dffa1,2026-05-01 21:51,19837.21,USD,ACC_4089,ACC_7922
3dd21079,2026-05-01 21:51,47785.46,USD,ACC_3636,ACC_3523
0b606832,2026-05-01 21:51,3124.94,RUB,ACC_2401,ACC_8759
0066355a,2026-05-01 21:51,26617.01,USD,ACC_3021,ACC_4687
126bfec9,2026-05-01 21:51,35975.42,EUR,ACC_6216,ACC_8676
66eaf4a1,2026-05-01 21:51,11449.43,RUB,ACC_3189,ACC_3221
d1f2f47f,2026-05-01 21:51,35531.85,RUB,ACC_3735,ACC_1079
2fb9f02e,2026-05-01 21:51,32384.54,RUB,ACC_7772,ACC_6246
ad01c4f4,2026-05-01 21:51,42646.66,USD,ACC_6229,ACC_3071
3b6bd07a,2026-05-01 21:51,10255.92,EUR,ACC_4243,ACC_8697
ee3fef95,2026-05-01 21:51,37365.23,RUB,ACC_4594,ACC_2949
6de564b2,2026-05-01 21:51,41133.58,USD,ACC_7724,ACC_5934
374be4a8,2026-05-01 21:51,16335.61,RUB,ACC_5963,ACC_4407
019f8b3f,2026-05-01 21:51,37033.21,RUB,ACC_2137,ACC_1103
c36bffea,2026-05-01 21:51,2395.10,RUB,ACC_7963,ACC_5752
1884b39b,2026-05-01 21:51,4843.08,RUB,ACC_3446,ACC_1843
27596410,2026-05-01 21:51,30432.34,EUR,ACC_8317,ACC_9866
928b4840,2026-05-01 21:51,6403.78,EUR,ACC_7392,ACC_6834
a129124f,2026-05-01 21:51,17914.54,RUB,ACC_1335,ACC_3168
c0cc730a,2026-05-01 21:51,41282.46,RUB,ACC_5438,ACC_1677
7bf33fe9,2026-05-01 21:51,23527.58,EUR,ACC_7977,ACC_2336
d81ec326,2026-05-01 21:51,27693.88,RUB,ACC_2939,ACC_4937
e696a469,2026-05-01 21:51,34649.43,EUR,ACC_6954,ACC_8783
49cc579c,2026-05-01 21:51,37139.84,USD,ACC_3288,ACC_3459
3bf2cf1d,2026-05-01 21:51,30581.10,EUR,ACC_4759,ACC_7652
84d243c6,2026-05-01 21:51,17987.16,USD,ACC_4833,ACC_1844
d5f9c4e9,2026-05-01 21:51,2371.22,USD,ACC_4373,ACC_7467
9f6a91f6,2026-05-01 21:51,26731.95,RUB,ACC_4327,ACC_2895
c61fb255,2026-05-01 21:51,40009.85,EUR,ACC_7457,ACC_3372
77808c7f,2026-05-01 21:51,14468.44,RUB,ACC_6740,ACC_1444
65e32896,2026-05-01 21:51,44022.73,USD,ACC_9037,ACC_1258
cc25a71f,2026-05-01 21:51,36595.31,EUR,ACC_5891,ACC_6688
58db66b5,2026-05-01 21:51,31695.42,EUR,ACC_9784,ACC_5309
fe7d0790,2026-05-01 21:51,33968.68,EUR,ACC_6580,ACC_6206
3abd99bb,2026-05-01 21:51,38363.43,USD,ACC_3893,ACC_5558
093580a1,2026-05-01 21:51,44305.92,USD,ACC_4367,ACC_2959
958edda3,2026-05-01 21:51,20781.04,USD,ACC_8030,ACC_3964
82bb511c,2026-05-01 21:51,22366.97,RUB,ACC_3317,ACC_1863
5464bcea,2026-05-01 21:51,15099.89,USD,ACC_4822,ACC_9407
5a226613,2026-05-01 21:51,35342.44,EUR,ACC_5103,ACC_7227
44a8322a,2026-05-01 21:51,34519.83,EUR,ACC_8108,ACC_7631
bdedcade,2026-05-01 21:51,40444.33,EUR,ACC_8879,ACC_2337
9dbc0cf7,2026-05-01 21:51,23699.67,USD,ACC_3561,ACC_4138
945ae97b,2026-05-01 21:51,19542.96,RUB,ACC_8062,ACC_2455
6f0ee5b9,2026-05-01 21:51,3241.06,RUB,ACC_9900,ACC_5559
be150ffd,2026-05-01 21:51,36820.51,EUR,ACC_2209,ACC_4986
dd045b25,2026-05-01 21:51,36459.06,EUR,ACC_4443,ACC_1847
e129d973,2026-05-01 21:51,31872.87,USD,ACC_5889,ACC_3588
b5bfd015,2026-05-01 21:51,2998.04,EUR,ACC_9341,ACC_9086
5ffbcaad,2026-05-01 21:51,32459.54,USD,ACC_3844,ACC_4809
529cd8fe,2026-05-01 21:51,11815.74,EUR,ACC_3206,ACC_9271
356f445e,2026-05-01 21:51,7531.20,USD,ACC_9382,ACC_4545
d4266689,2026-05-01 21:51,32971.11,RUB,ACC_2825,ACC_1825
1ad62f95,2026-05-01 21:51,13155.49,EUR,ACC_5629,ACC_5318
32d7b43a,2026-05-01 21:51,43185.37,RUB,ACC_4378,ACC_1592
4864bde3,2026-05-01 21:51,23456.99,RUB,ACC_5603,ACC_6316
a8dbc357,2026-05-01 21:51,9693.54,RUB,ACC_4189,ACC_5871
ef9c3399,2026-05-01 21:51,6524.00,EUR,ACC_2397,ACC_7474
ea6cd115,2026-05-01 21:51,41076.79,RUB,ACC_7900,ACC_2717
1f9cbd39,2026-05-01 21:51,38080.53,EUR,ACC_7847,ACC_1501
bcdd1f35,2026-05-01 21:51,48480.70,EUR,ACC_3000,ACC_9182
4f08e225,2026-05-01 21:51,4296.98,USD,ACC_6365,ACC_3090
bf39d0e5,2026-05-01 21:51,9450.33,RUB,ACC_9350,ACC_6376
74606994,2026-05-01 21:51,21654.32,RUB,ACC_9834,ACC_3625
8618ccdd,2026-05-01 21:51,40060.67,RUB,ACC_8624,ACC_5633
d7d2d25e,2026-05-01 21:51,36406.51,RUB,ACC_6754,ACC_1880
21e823ca,2026-05-01 21:51,35068.80,USD,ACC_7515,ACC_4957
9e97e075,2026-05-01 21:51,43853.72,EUR,ACC_8064,ACC_4691
7e21295c,2026-05-01 21:51,36303.14,EUR,ACC_2563,ACC_6964
3e718982,2026-05-01 21:51,20905.29,RUB,ACC_5457,ACC_2841
6ea6a9b2,2026-05-01 21:51,37206.72,USD,ACC_5781,ACC_6928
bf9084c2,2026-05-01 21:51,9138.31,RUB,ACC_8454,ACC_1949
6dbd365d,2026-05-01 21:51,22025.27,USD,ACC_3164,ACC_4997
8edb4a97,2026-05-01 21:51,8666.40,USD,ACC_3646,ACC_1196
85847768,2026-05-01 21:51,26269.31,USD,ACC_4891,ACC_6860
a16a11d5,2026-05-01 21:51,49681.94,USD,ACC_9749,ACC_9242
c2ceefed,2026-05-01 21:51,40472.25,USD,ACC_9650,ACC_8705
cbb1bd26,2026-05-01 21:51,3417.77,USD,ACC_7387,ACC_3631
ce88e47e,2026-05-01 21:51,44518.18,USD,ACC_8971,ACC_1228
7c19c8af,2026-05-01 21:51,16491.41,USD,ACC_2793,ACC_4019
647188c9,2026-05-01 21:51,5712.84,RUB,ACC_4158,ACC_7074
d5248aa4,2026-05-01 21:51,6982.64,EUR,ACC_8401,ACC_5103
77f199e8,2026-05-01 21:51,24277.46,RUB,ACC_4112,ACC_8570
